,Uncet
14/09/2007,2.913173594
17/09/2007,2.90883557
18/09/2007,2.907718726
19/09/2007,2.911476155
20/09/2007,2.913175057
21/09/2007,2.915980361
24/09/2007,2.915097182
25/09/2007,2.920951069
26/09/2007,2.927604517
27/09/2007,2.932483075
28/09/2007,2.934092575
01/10/2007,2.938761036
02/10/2007,2.944802406
03/10/2007,2.948464649
04/10/2007,2.951689095
05/10/2007,2.95657581
08/10/2007,2.962259507
09/10/2007,2.966767846
10/10/2007,2.975719164
11/10/2007,2.977432523
12/10/2007,2.980486495
15/10/2007,2.981274778
16/10/2007,2.987700022
17/10/2007,2.995974197
18/10/2007,2.998762078
19/10/2007,3.008216953
22/10/2007,3.017566906
23/10/2007,3.028939663
24/10/2007,3.034446355
25/10/2007,3.041893115
26/10/2007,3.048501151
29/10/2007,3.056532328
30/10/2007,3.063919604
31/10/2007,3.066583156
01/11/2007,3.071381906
02/11/2007,3.080246725
05/11/2007,3.088044987
06/11/2007,3.090672384
07/11/2007,3.092344182
08/11/2007,3.101865774
09/11/2007,3.10984163
12/11/2007,3.11405527
13/11/2007,3.126803548
14/11/2007,3.138831019
15/11/2007,3.151792472
16/11/2007,3.166131818
19/11/2007,3.175075305
20/11/2007,3.18488782
21/11/2007,3.18699533
23/11/2007,3.189935366
26/11/2007,3.190998637
27/11/2007,3.199968795
28/11/2007,3.20408583
29/11/2007,3.210943724
30/11/2007,3.214590206
03/12/2007,3.218833087
04/12/2007,3.228011354
05/12/2007,3.233760724
06/12/2007,3.242194945
07/12/2007,3.250527227
10/12/2007,3.25218161
11/12/2007,3.258898001
12/12/2007,3.267710469
13/12/2007,3.280185316
14/12/2007,3.287962418
17/12/2007,3.294185868
18/12/2007,3.307721785
19/12/2007,3.316019925
20/12/2007,3.322605897
21/12/2007,3.324931982
24/12/2007,3.329923325
26/12/2007,3.336583689
27/12/2007,3.342346488
28/12/2007,3.3466829
31/12/2007,3.34959177
02/01/2008,3.350177352
03/01/2008,3.35517981
04/01/2008,3.361357736
07/01/2008,3.366240809
08/01/2008,3.366042971
09/01/2008,3.368492776
10/01/2008,3.370737164
11/01/2008,3.371012491
14/01/2008,3.37069063
15/01/2008,3.371634973
16/01/2008,3.373375368
17/01/2008,3.370941269
18/01/2008,3.372837961
22/01/2008,3.375985613
23/01/2008,3.380233182
24/01/2008,3.386296866
25/01/2008,3.396300674
28/01/2008,3.399309512
29/01/2008,3.408951782
30/01/2008,3.416463609
31/01/2008,3.418808173
01/02/2008,3.420153962
04/02/2008,3.425555842
05/02/2008,3.428845439
06/02/2008,3.433693663
07/02/2008,3.431953839
08/02/2008,3.438014433
11/02/2008,3.439185183
12/02/2008,3.445544859
13/02/2008,3.450459475
14/02/2008,3.456023398
15/02/2008,3.463511506
19/02/2008,3.463849602
20/02/2008,3.465971789
21/02/2008,3.470281359
22/02/2008,3.474815051
25/02/2008,3.474717052
26/02/2008,3.478706218
27/02/2008,3.474453398
28/02/2008,3.476607761
29/02/2008,3.476449703
03/03/2008,3.475646685
04/03/2008,3.477575911
05/03/2008,3.474964677
06/03/2008,3.472557411
07/03/2008,3.468689562
10/03/2008,3.463685222
11/03/2008,3.450917847
12/03/2008,3.444454765
13/03/2008,3.437968684
14/03/2008,3.432907393
17/03/2008,3.426185896
18/03/2008,3.423231384
19/03/2008,3.42934
20/03/2008,3.432190467
24/03/2008,3.435713537
25/03/2008,3.441314344
26/03/2008,3.439405652
27/03/2008,3.443865362
28/03/2008,3.444661271
31/03/2008,3.439292774
01/04/2008,3.433258877
02/04/2008,3.438016887
03/04/2008,3.437277644
04/04/2008,3.435150546
07/04/2008,3.434104613
08/04/2008,3.431083173
09/04/2008,3.424318642
10/04/2008,3.42242548
11/04/2008,3.423701359
14/04/2008,3.425098401
15/04/2008,3.42556591
16/04/2008,3.424055026
17/04/2008,3.419458101
18/04/2008,3.418095525
21/04/2008,3.416359257
22/04/2008,3.413385933
23/04/2008,3.409698214
24/04/2008,3.407789217
25/04/2008,3.408068197
28/04/2008,3.417384431
29/04/2008,3.42115505
30/04/2008,3.422818004
01/05/2008,3.425637646
02/05/2008,3.432222925
05/05/2008,3.438201355
06/05/2008,3.44282143
07/05/2008,3.448714869
08/05/2008,3.454330689
09/05/2008,3.462550558
12/05/2008,3.4711243
13/05/2008,3.479287544
14/05/2008,3.488636266
15/05/2008,3.495043284
16/05/2008,3.502104707
19/05/2008,3.507423519
20/05/2008,3.513489036
21/05/2008,3.52205174
22/05/2008,3.53150095
23/05/2008,3.535066973
27/05/2008,3.53899781
28/05/2008,3.5492443
29/05/2008,3.557229177
30/05/2008,3.571977403
02/06/2008,3.585862041
03/06/2008,3.597653098
04/06/2008,3.608770498
05/06/2008,3.621924919
06/06/2008,3.636225134
09/06/2008,3.65403669
10/06/2008,3.671783632
11/06/2008,3.686529436
12/06/2008,3.703474981
13/06/2008,3.717724966
16/06/2008,3.736048502
17/06/2008,3.752338549
18/06/2008,3.767393652
19/06/2008,3.781886817
20/06/2008,3.800784776
23/06/2008,3.821291771
24/06/2008,3.840154822
25/06/2008,3.861109641
26/06/2008,3.87989683
27/06/2008,3.899528139
30/06/2008,3.920701562
01/07/2008,3.942958945
02/07/2008,3.95606351
03/07/2008,3.972011038
07/07/2008,3.988882276
08/07/2008,4.003261086
09/07/2008,4.024523999
10/07/2008,4.041661932
11/07/2008,4.065767886
14/07/2008,4.08416884
15/07/2008,4.098207996
16/07/2008,4.115074794
17/07/2008,4.140394545
18/07/2008,4.167896031
21/07/2008,4.189542518
22/07/2008,4.216394377
23/07/2008,4.25023042
24/07/2008,4.283759468
25/07/2008,4.31558123
28/07/2008,4.346893842
29/07/2008,4.375416229
30/07/2008,4.4007039
31/07/2008,4.42931415
01/08/2008,4.46027168
04/08/2008,4.49134178
05/08/2008,4.525207823
06/08/2008,4.547445858
07/08/2008,4.573847963
08/08/2008,4.605703304
11/08/2008,4.635801486
12/08/2008,4.667517512
13/08/2008,4.705532947
14/08/2008,4.739775565
15/08/2008,4.77819023
18/08/2008,4.816510234
19/08/2008,4.845597741
20/08/2008,4.876965487
21/08/2008,4.91273355
22/08/2008,4.946299471
25/08/2008,4.981133244
26/08/2008,5.01716589
27/08/2008,5.045750568
28/08/2008,5.076162229
29/08/2008,5.104090315
02/09/2008,5.132413436
03/09/2008,5.161848162
04/09/2008,5.197419962
05/09/2008,5.230527005
08/09/2008,5.259367531
09/09/2008,5.290020001
10/09/2008,5.320828814
11/09/2008,5.350260575
12/09/2008,5.370344605
15/09/2008,5.399371716
16/09/2008,5.431824326
17/09/2008,5.45798405
18/09/2008,5.485438388
19/09/2008,5.511541145
22/09/2008,5.544262389
23/09/2008,5.584831293
24/09/2008,5.616628684
25/09/2008,5.655022126
26/09/2008,5.669785002
29/09/2008,5.691293366
30/09/2008,5.711276045
01/10/2008,5.736001124
02/10/2008,5.748731966
03/10/2008,5.76293372
06/10/2008,5.784779024
07/10/2008,5.795233157
08/10/2008,5.794413952
09/10/2008,5.792994388
10/10/2008,5.797469917
13/10/2008,5.808647828
14/10/2008,5.821030317
15/10/2008,5.838389517
16/10/2008,5.849525578
17/10/2008,5.86880902
20/10/2008,5.877917074
21/10/2008,5.881607833
22/10/2008,5.882366752
23/10/2008,5.887964592
24/10/2008,5.896985786
27/10/2008,5.899937896
28/10/2008,5.896825142
29/10/2008,5.891617822
30/10/2008,5.891253834
31/10/2008,5.890088677
03/11/2008,5.892522765
04/11/2008,5.888230355
05/11/2008,5.880236396
06/11/2008,5.862392707
07/11/2008,5.853281414
10/11/2008,5.846606185
11/11/2008,5.830804113
12/11/2008,5.809849099
13/11/2008,5.792987388
14/11/2008,5.771930191
17/11/2008,5.747524368
18/11/2008,5.720583582
19/11/2008,5.684205271
20/11/2008,5.653499829
21/11/2008,5.625561738
24/11/2008,5.613068276
25/11/2008,5.606416529
26/11/2008,5.593006237
28/11/2008,5.583371235
01/12/2008,5.56919817
02/12/2008,5.546887416
03/12/2008,5.534680446
04/12/2008,5.522861994
05/12/2008,5.504866754
08/12/2008,5.484120681
09/12/2008,5.477065183
10/12/2008,5.471482163
11/12/2008,5.461481824
12/12/2008,5.446414893
15/12/2008,5.434933067
16/12/2008,5.425887275
17/12/2008,5.411277228
18/12/2008,5.394169843
19/12/2008,5.380617531
22/12/2008,5.364263605
23/12/2008,5.353367844
24/12/2008,5.339951208
26/12/2008,5.328225708
29/12/2008,5.305590478
30/12/2008,5.285590235
31/12/2008,5.26926664
02/01/2009,5.25148482
05/01/2009,5.236658347
06/01/2009,5.227694257
07/01/2009,5.213031084
08/01/2009,5.197037932
09/01/2009,5.177969662
12/01/2009,5.164197772
13/01/2009,5.15563484
14/01/2009,5.145425434
15/01/2009,5.127117136
16/01/2009,5.104268535
20/01/2009,5.085923407
21/01/2009,5.069475966
22/01/2009,5.063868496
23/01/2009,5.062354945
26/01/2009,5.058442639
27/01/2009,5.054890354
28/01/2009,5.061305532
29/01/2009,5.067139421
30/01/2009,5.067370552
02/02/2009,5.070175052
03/02/2009,5.075731286
04/02/2009,5.071206757
05/02/2009,5.079147541
06/02/2009,5.079407857
09/02/2009,5.07367976
10/02/2009,5.073481584
11/02/2009,5.067243969
12/02/2009,5.060523332
13/02/2009,5.053616823
17/02/2009,5.043024492
18/02/2009,5.030594975
19/02/2009,5.021830033
20/02/2009,5.009582014
23/02/2009,4.995538897
24/02/2009,4.984039001
25/02/2009,4.975842864
26/02/2009,4.96514816
27/02/2009,4.955609566
02/03/2009,4.954189754
03/03/2009,4.951642631
04/03/2009,4.948966962
05/03/2009,4.944110336
06/03/2009,4.943612524
09/03/2009,4.940485837
10/03/2009,4.93263313
11/03/2009,4.931393061
12/03/2009,4.928226512
13/03/2009,4.915957947
16/03/2009,4.914999126
17/03/2009,4.899151274
18/03/2009,4.889193887
19/03/2009,4.877246165
20/03/2009,4.867280988
23/03/2009,4.8556615
24/03/2009,4.857174061
25/03/2009,4.851067073
26/03/2009,4.845042444
27/03/2009,4.837884577
30/03/2009,4.833222809
31/03/2009,4.828523792
01/04/2009,4.815549029
02/04/2009,4.801366012
03/04/2009,4.784757999
06/04/2009,4.769692425
07/04/2009,4.754654733
08/04/2009,4.733949688
09/04/2009,4.706147022
13/04/2009,4.687591734
14/04/2009,4.667055226
15/04/2009,4.653915014
16/04/2009,4.632470707
17/04/2009,4.616420173
20/04/2009,4.603318099
21/04/2009,4.585791321
22/04/2009,4.575302291
23/04/2009,4.562279517
24/04/2009,4.543338285
27/04/2009,4.526822851
28/04/2009,4.50983761
29/04/2009,4.485432931
30/04/2009,4.458007866
01/05/2009,4.43429194
04/05/2009,4.414700861
05/05/2009,4.395650288
06/05/2009,4.374735062
07/05/2009,4.359502146
08/05/2009,4.341947631
11/05/2009,4.328445782
12/05/2009,4.308503338
13/05/2009,4.292657332
14/05/2009,4.27809512
15/05/2009,4.2591037
18/05/2009,4.239151653
19/05/2009,4.220819421
20/05/2009,4.207734764
21/05/2009,4.189101689
22/05/2009,4.172092656
26/05/2009,4.142316596
27/05/2009,4.121003537
28/05/2009,4.095485367
29/05/2009,4.082322411
01/06/2009,4.060383739
02/06/2009,4.041981701
03/06/2009,4.022301871
04/06/2009,4.004616056
05/06/2009,3.988733969
08/06/2009,3.968772597
09/06/2009,3.952017798
10/06/2009,3.931954162
11/06/2009,3.916742452
12/06/2009,3.90050216
15/06/2009,3.884903845
16/06/2009,3.872223889
17/06/2009,3.8527326
18/06/2009,3.837916317
19/06/2009,3.819448874
22/06/2009,3.799634222
23/06/2009,3.785596165
24/06/2009,3.768733925
25/06/2009,3.755433676
26/06/2009,3.739264424
29/06/2009,3.725847722
30/06/2009,3.711987678
01/07/2009,3.695940471
02/07/2009,3.682455568
06/07/2009,3.67115277
07/07/2009,3.660707511
08/07/2009,3.64724211
09/07/2009,3.633545391
10/07/2009,3.620590712
13/07/2009,3.607000219
14/07/2009,3.602789224
15/07/2009,3.592113045
16/07/2009,3.587729233
17/07/2009,3.573840465
20/07/2009,3.562390477
21/07/2009,3.552770204
22/07/2009,3.546274013
23/07/2009,3.536296213
24/07/2009,3.523423895
27/07/2009,3.517376421
28/07/2009,3.505328447
29/07/2009,3.494282432
30/07/2009,3.48594741
31/07/2009,3.475567168
03/08/2009,3.464999755
04/08/2009,3.462857849
05/08/2009,3.457008879
06/08/2009,3.449660957
07/08/2009,3.440911421
10/08/2009,3.431921662
11/08/2009,3.434537903
12/08/2009,3.43218394
13/08/2009,3.427659179
14/08/2009,3.414321725
17/08/2009,3.409439299
18/08/2009,3.404899043
19/08/2009,3.405219299
20/08/2009,3.400952224
21/08/2009,3.395578667
24/08/2009,3.389979402
25/08/2009,3.383753658
26/08/2009,3.378822644
27/08/2009,3.368795947
28/08/2009,3.361826606
31/08/2009,3.354577928
01/09/2009,3.352503507
02/09/2009,3.344823124
03/09/2009,3.341668442
04/09/2009,3.335665347
08/09/2009,3.330964125
09/09/2009,3.32448749
10/09/2009,3.31837291
11/09/2009,3.312132593
14/09/2009,3.301546276
15/09/2009,3.289028756
16/09/2009,3.283318152
17/09/2009,3.277720232
18/09/2009,3.276135446
21/09/2009,3.274209123
22/09/2009,3.267892307
23/09/2009,3.263325536
24/09/2009,3.25747231
25/09/2009,3.254627083
28/09/2009,3.253013947
29/09/2009,3.247807041
30/09/2009,3.241398542
01/10/2009,3.236577765
02/10/2009,3.23481863
05/10/2009,3.236414354
06/10/2009,3.233846051
07/10/2009,3.232968758
08/10/2009,3.231590384
09/10/2009,3.232314001
12/10/2009,3.225356178
13/10/2009,3.221797714
14/10/2009,3.214708569
15/10/2009,3.207602605
16/10/2009,3.197105725
19/10/2009,3.189930524
20/10/2009,3.182993527
21/10/2009,3.172701382
22/10/2009,3.161365108
23/10/2009,3.150901667
26/10/2009,3.138162927
27/10/2009,3.125385205
28/10/2009,3.110273898
29/10/2009,3.105963467
30/10/2009,3.102568589
02/11/2009,3.095128427
03/11/2009,3.087121532
04/11/2009,3.080029465
05/11/2009,3.074784209
06/11/2009,3.073204662
09/11/2009,3.068400582
10/11/2009,3.065169786
11/11/2009,3.061452813
12/11/2009,3.054142821
13/11/2009,3.049812702
16/11/2009,3.041489607
17/11/2009,3.031897599
18/11/2009,3.026433658
19/11/2009,3.019047052
20/11/2009,3.013461871
23/11/2009,3.004315014
24/11/2009,2.99911459
25/11/2009,2.993038374
27/11/2009,2.98520828
30/11/2009,2.977804964
01/12/2009,2.974281059
02/12/2009,2.970056205
03/12/2009,2.967972948
04/12/2009,2.963704869
07/12/2009,2.955704698
08/12/2009,2.949663661
09/12/2009,2.946793163
10/12/2009,2.942983492
11/12/2009,2.933974581
14/12/2009,2.926603454
15/12/2009,2.92059911
16/12/2009,2.91367719
17/12/2009,2.910062681
18/12/2009,2.907562355
21/12/2009,2.902796975
22/12/2009,2.897460016
23/12/2009,2.895210867
24/12/2009,2.89179438
28/12/2009,2.887504737
29/12/2009,2.884871357
30/12/2009,2.881272816
31/12/2009,2.874248963
04/01/2010,2.865368681
05/01/2010,2.859648776
06/01/2010,2.854487841
07/01/2010,2.852927349
08/01/2010,2.847792592
11/01/2010,2.843351446
12/01/2010,2.839013387
13/01/2010,2.834440195
14/01/2010,2.83072443
15/01/2010,2.826634001
19/01/2010,2.821142231
20/01/2010,2.813878664
21/01/2010,2.80476266
22/01/2010,2.80473208
25/01/2010,2.802572316
26/01/2010,2.800840236
27/01/2010,2.798382236
28/01/2010,2.793898392
29/01/2010,2.788532751
01/02/2010,2.785857023
02/02/2010,2.78370306
03/02/2010,2.782341113
04/02/2010,2.781346291
05/02/2010,2.783732692
08/02/2010,2.782251177
09/02/2010,2.780919905
10/02/2010,2.779245378
11/02/2010,2.780080334
12/02/2010,2.779804197
16/02/2010,2.777119989
17/02/2010,2.774525796
18/02/2010,2.769942129
19/02/2010,2.767234186
22/02/2010,2.763641036
23/02/2010,2.761134225
24/02/2010,2.755740924
25/02/2010,2.752419242
26/02/2010,2.751640752
01/03/2010,2.746833146
02/03/2010,2.747197278
03/03/2010,2.745421004
04/03/2010,2.741040294
05/03/2010,2.737211284
08/03/2010,2.73861872
09/03/2010,2.738686937
10/03/2010,2.739837705
11/03/2010,2.74085978
12/03/2010,2.741636972
15/03/2010,2.744274994
16/03/2010,2.742590289
17/03/2010,2.743291484
18/03/2010,2.742821688
19/03/2010,2.742622763
22/03/2010,2.742755117
23/03/2010,2.744897876
24/03/2010,2.748224044
25/03/2010,2.751816808
26/03/2010,2.756263477
29/03/2010,2.75996328
30/03/2010,2.766145986
31/03/2010,2.77071968
01/04/2010,2.772347659
05/04/2010,2.77459015
06/04/2010,2.783065789
07/04/2010,2.790771692
08/04/2010,2.794994774
09/04/2010,2.798590547
12/04/2010,2.799518645
13/04/2010,2.801300078
14/04/2010,2.801856814
15/04/2010,2.803535815
16/04/2010,2.806518405
19/04/2010,2.808248906
20/04/2010,2.808809629
21/04/2010,2.809574244
22/04/2010,2.809489461
23/04/2010,2.816986332
26/04/2010,2.821722822
27/04/2010,2.822661275
28/04/2010,2.82681922
29/04/2010,2.831945966
30/04/2010,2.833934286
03/05/2010,2.835405855
04/05/2010,2.839607195
05/05/2010,2.839821437
06/05/2010,2.842829342
07/05/2010,2.843332305
10/05/2010,2.841777151
11/05/2010,2.851323895
12/05/2010,2.856460322
13/05/2010,2.860778246
14/05/2010,2.865021561
17/05/2010,2.868896915
18/05/2010,2.870890959
19/05/2010,2.871239177
20/05/2010,2.873742805
21/05/2010,2.870659591
24/05/2010,2.870431104
25/05/2010,2.873524521
26/05/2010,2.873110755
27/05/2010,2.874283191
28/05/2010,2.877124594
01/06/2010,2.875941366
02/06/2010,2.875534446
03/06/2010,2.878267395
04/06/2010,2.87498116
07/06/2010,2.870104069
08/06/2010,2.865377857
09/06/2010,2.862115596
10/06/2010,2.862814538
11/06/2010,2.862383619
14/06/2010,2.856198575
15/06/2010,2.853019293
16/06/2010,2.851991007
17/06/2010,2.846481395
18/06/2010,2.844347897
21/06/2010,2.834862004
22/06/2010,2.822421681
23/06/2010,2.814453028
24/06/2010,2.806289963
25/06/2010,2.798825391
28/06/2010,2.796891837
29/06/2010,2.793799619
30/06/2010,2.790334218
01/07/2010,2.788380571
02/07/2010,2.783624011
06/07/2010,2.778754485
07/07/2010,2.774528245
08/07/2010,2.77063867
09/07/2010,2.76513425
12/07/2010,2.761865939
13/07/2010,2.75766982
14/07/2010,2.752672075
15/07/2010,2.749221892
16/07/2010,2.740704813
19/07/2010,2.734705491
20/07/2010,2.729242712
21/07/2010,2.720618134
22/07/2010,2.709956751
23/07/2010,2.70274706
26/07/2010,2.700035374
27/07/2010,2.694119066
28/07/2010,2.687378736
29/07/2010,2.679935903
30/07/2010,2.674986108
02/08/2010,2.671225716
03/08/2010,2.667671966
04/08/2010,2.666570729
05/08/2010,2.663814743
06/08/2010,2.661716216
09/08/2010,2.65800515
10/08/2010,2.6542505
11/08/2010,2.648681819
12/08/2010,2.644544089
13/08/2010,2.642353356
16/08/2010,2.639472471
17/08/2010,2.635839503
18/08/2010,2.63077193
19/08/2010,2.628257972
20/08/2010,2.627555306
23/08/2010,2.624605085
24/08/2010,2.618158756
25/08/2010,2.611644547
26/08/2010,2.609082424
27/08/2010,2.604283598
30/08/2010,2.595589558
31/08/2010,2.591205479
01/09/2010,2.586981611
02/09/2010,2.585377106
03/09/2010,2.582703147
07/09/2010,2.579553543
08/09/2010,2.579363724
09/09/2010,2.577010242
10/09/2010,2.573948178
13/09/2010,2.572631919
14/09/2010,2.569616837
15/09/2010,2.569396452
16/09/2010,2.56679358
17/09/2010,2.5620548
20/09/2010,2.559209716
21/09/2010,2.55637966
22/09/2010,2.553733163
23/09/2010,2.55019951
24/09/2010,2.548479527
27/09/2010,2.545388258
28/09/2010,2.54418564
29/09/2010,2.540687882
30/09/2010,2.535395169
01/10/2010,2.530977617
04/10/2010,2.524807544
05/10/2010,2.523544711
06/10/2010,2.519578722
07/10/2010,2.517841726
08/10/2010,2.516731587
11/10/2010,2.513234184
12/10/2010,2.507070769
13/10/2010,2.497837781
14/10/2010,2.491255665
15/10/2010,2.484743663
18/10/2010,2.479141084
19/10/2010,2.47775761
20/10/2010,2.475992964
21/10/2010,2.472843931
22/10/2010,2.470918781
25/10/2010,2.47056944
26/10/2010,2.463630697
27/10/2010,2.458954557
28/10/2010,2.454701259
29/10/2010,2.45214528
01/11/2010,2.452078387
02/11/2010,2.448447447
03/11/2010,2.445582006
04/11/2010,2.442233948
05/11/2010,2.441389034
08/11/2010,2.440001342
09/11/2010,2.435483986
10/11/2010,2.434349757
11/11/2010,2.42853215
12/11/2010,2.423385145
15/11/2010,2.418590029
16/11/2010,2.417105723
17/11/2010,2.413528985
18/11/2010,2.41361729
19/11/2010,2.414100799
22/11/2010,2.407745437
23/11/2010,2.406378331
24/11/2010,2.402263315
26/11/2010,2.399901531
29/11/2010,2.39505575
30/11/2010,2.386978724
01/12/2010,2.382987566
02/12/2010,2.380068952
03/12/2010,2.380794194
06/12/2010,2.381206321
07/12/2010,2.380852647
08/12/2010,2.380016526
09/12/2010,2.378287839
10/12/2010,2.380246331
13/12/2010,2.381161071
14/12/2010,2.382967959
15/12/2010,2.383846362
16/12/2010,2.385005172
17/12/2010,2.384252775
20/12/2010,2.387521889
21/12/2010,2.390510756
22/12/2010,2.394146526
23/12/2010,2.396746223
27/12/2010,2.395586396
28/12/2010,2.397669127
29/12/2010,2.398443304
30/12/2010,2.400606513
31/12/2010,2.400169567
03/01/2011,2.400922165
04/01/2011,2.401133324
05/01/2011,2.403381819
06/01/2011,2.407443684
07/01/2011,2.409559331
10/01/2011,2.410941827
11/01/2011,2.413596773
12/01/2011,2.414479534
13/01/2011,2.414229745
14/01/2011,2.414822278
18/01/2011,2.417425227
19/01/2011,2.419901262
20/01/2011,2.41961269
21/01/2011,2.420037884
24/01/2011,2.419922215
25/01/2011,2.42117488
26/01/2011,2.423081745
27/01/2011,2.425834636
28/01/2011,2.42855917
31/01/2011,2.431207156
01/02/2011,2.438384045
02/02/2011,2.443802755
03/02/2011,2.448516034
04/02/2011,2.449099097
07/02/2011,2.448195726
08/02/2011,2.451097807
09/02/2011,2.452184423
10/02/2011,2.453402496
11/02/2011,2.459779691
14/02/2011,2.463315939
15/02/2011,2.467940726
16/02/2011,2.47298394
17/02/2011,2.47422739
18/02/2011,2.475845229
22/02/2011,2.474871398
23/02/2011,2.469822118
24/02/2011,2.470742537
25/02/2011,2.473440592
28/02/2011,2.477863207
01/03/2011,2.476331206
02/03/2011,2.476986087
03/03/2011,2.477538012
04/03/2011,2.475829452
07/03/2011,2.476872713
08/03/2011,2.473410206
09/03/2011,2.469124716
10/03/2011,2.469935183
11/03/2011,2.468630706
14/03/2011,2.466175591
15/03/2011,2.464422363
16/03/2011,2.464388951
17/03/2011,2.467737542
18/03/2011,2.468030037
21/03/2011,2.473299858
22/03/2011,2.479102136
23/03/2011,2.481210114
24/03/2011,2.481798953
25/03/2011,2.481482491
28/03/2011,2.483739058
29/03/2011,2.486590152
30/03/2011,2.487576083
31/03/2011,2.491619791
01/04/2011,2.494273532
04/04/2011,2.495971305
05/04/2011,2.4960599
06/04/2011,2.497739558
07/04/2011,2.496974244
08/04/2011,2.498309065
11/04/2011,2.500261176
12/04/2011,2.502728659
13/04/2011,2.501729041
14/04/2011,2.504695566
15/04/2011,2.509050489
18/04/2011,2.511281
19/04/2011,2.511045597
20/04/2011,2.512053382
21/04/2011,2.515725985
25/04/2011,2.517188359
26/04/2011,2.517499655
27/04/2011,2.518412043
28/04/2011,2.52190422
29/04/2011,2.522362901
02/05/2011,2.523251097
03/05/2011,2.525922131
04/05/2011,2.533896126
05/05/2011,2.543125655
06/05/2011,2.552114799
09/05/2011,2.563826041
10/05/2011,2.571450729
11/05/2011,2.578488398
12/05/2011,2.588755032
13/05/2011,2.596704555
16/05/2011,2.606827926
17/05/2011,2.612099995
18/05/2011,2.619826211
19/05/2011,2.630938537
20/05/2011,2.63924359
23/05/2011,2.648494489
24/05/2011,2.655546781
25/05/2011,2.662478421
26/05/2011,2.674639304
27/05/2011,2.68172991
31/05/2011,2.690266171
01/06/2011,2.694275957
02/06/2011,2.705372544
03/06/2011,2.713722885
06/06/2011,2.719845134
07/06/2011,2.730962696
08/06/2011,2.742811275
09/06/2011,2.753547088
10/06/2011,2.766881073
13/06/2011,2.780991499
14/06/2011,2.795646756
15/06/2011,2.807638384
16/06/2011,2.821772999
17/06/2011,2.838092118
20/06/2011,2.852739313
21/06/2011,2.86778668
22/06/2011,2.885407176
23/06/2011,2.902270154
24/06/2011,2.919480664
27/06/2011,2.935493197
28/06/2011,2.951892269
29/06/2011,2.967667649
30/06/2011,2.98867878
01/07/2011,3.008827186
05/07/2011,3.031623854
06/07/2011,3.046355445
07/07/2011,3.059164614
08/07/2011,3.074391956
11/07/2011,3.092075646
12/07/2011,3.111979432
13/07/2011,3.129223886
14/07/2011,3.145765102
15/07/2011,3.165180741
18/07/2011,3.184314047
19/07/2011,3.206554494
20/07/2011,3.227008102
21/07/2011,3.242747915
22/07/2011,3.265204741
25/07/2011,3.285253901
26/07/2011,3.300964784
27/07/2011,3.310049169
28/07/2011,3.322261083
29/07/2011,3.334986224
01/08/2011,3.34590181
02/08/2011,3.355029868
03/08/2011,3.363955672
04/08/2011,3.372648755
05/08/2011,3.381315216
08/08/2011,3.3871607
09/08/2011,3.399615565
10/08/2011,3.414110471
11/08/2011,3.432733629
12/08/2011,3.454037516
15/08/2011,3.474126395
16/08/2011,3.489152371
17/08/2011,3.50667715
18/08/2011,3.51652847
19/08/2011,3.531655543
22/08/2011,3.543674098
23/08/2011,3.553240324
24/08/2011,3.561295605
25/08/2011,3.566468286
26/08/2011,3.574405311
29/08/2011,3.584389658
30/08/2011,3.591276197
31/08/2011,3.596957748
01/09/2011,3.601781864
02/09/2011,3.604506176
06/09/2011,3.60665662
07/09/2011,3.613534249
08/09/2011,3.619577954
09/09/2011,3.629553872
12/09/2011,3.637255356
13/09/2011,3.640573736
14/09/2011,3.639072287
15/09/2011,3.639356257
16/09/2011,3.638025193
19/09/2011,3.634734531
20/09/2011,3.625677812
21/09/2011,3.615551317
22/09/2011,3.614433447
23/09/2011,3.612208488
26/09/2011,3.609197402
27/09/2011,3.605323267
28/09/2011,3.600693023
29/09/2011,3.594996214
30/09/2011,3.590768098
03/10/2011,3.582156988
04/10/2011,3.577659995
05/10/2011,3.573600473
06/10/2011,3.575599574
07/10/2011,3.581866888
10/10/2011,3.578861429
11/10/2011,3.585368185
12/10/2011,3.58183188
13/10/2011,3.577997719
14/10/2011,3.576757317
17/10/2011,3.563042538
18/10/2011,3.549146173
19/10/2011,3.536595248
20/10/2011,3.52170336
21/10/2011,3.508867146
24/10/2011,3.491478656
25/10/2011,3.48269581
26/10/2011,3.476543898
27/10/2011,3.468559383
28/10/2011,3.455823731
31/10/2011,3.445004196
01/11/2011,3.433015654
02/11/2011,3.419525704
03/11/2011,3.406772583
04/11/2011,3.396315216
07/11/2011,3.388185431
08/11/2011,3.375468848
09/11/2011,3.358488738
10/11/2011,3.345754453
11/11/2011,3.337797323
14/11/2011,3.32620826
15/11/2011,3.31388671
16/11/2011,3.301746812
17/11/2011,3.287209843
18/11/2011,3.275156654
21/11/2011,3.259639693
22/11/2011,3.246778031
23/11/2011,3.229092893
25/11/2011,3.211261549
28/11/2011,3.194059755
29/11/2011,3.183426005
30/11/2011,3.171744895
01/12/2011,3.157469167
02/12/2011,3.148086281
05/12/2011,3.13761064
06/12/2011,3.127450986
07/12/2011,3.11631591
08/12/2011,3.106349601
09/12/2011,3.093656099
12/12/2011,3.079680541
13/12/2011,3.063074391
14/12/2011,3.048765088
15/12/2011,3.03863758
16/12/2011,3.026448876
19/12/2011,3.012720882
